"name","count","party","date","sample_articles"
"two","115","clegg","201105","115"
"political","115","clegg","201105","115"
"parliament","112","clegg","201105","115"
"make","109","clegg","201105","115"
"many","108","clegg","201105","115"
"back","107","clegg","201105","115"
"system","106","clegg","201105","115"
"even","104","clegg","201105","115"
"seats","104","clegg","201105","115"
"secretary","103","clegg","201105","115"
"change","103","clegg","201105","115"
"conservatives","103","clegg","201105","115"
"get","103","clegg","201105","115"
"made","103","clegg","201105","115"
"need","101","clegg","201105","115"
"much","100","clegg","201105","115"
"parties","99","clegg","201105","115"
"politics","98","clegg","201105","115"
"going","96","clegg","201105","115"
"elected","96","clegg","201105","115"
"say","95","clegg","201105","115"
"plans","94","clegg","201105","115"
"next","94","clegg","201105","115"
"deputy","94","clegg","201105","115"
"want","93","clegg","201105","115"
"right","93","clegg","201105","115"
"public","93","clegg","201105","115"
"local","93","clegg","201105","115"
"see","91","clegg","201105","115"
"reforms","90","clegg","201105","115"
"country","89","clegg","201105","115"
"take","89","clegg","201105","115"
"majority","88","clegg","201105","115"
"week","88","clegg","201105","115"
"miliband","87","clegg","201105","115"
"clear","87","clegg","201105","115"
"years","86","clegg","201105","115"
"yes","85","clegg","201105","115"
"house","85","clegg","201105","115"
"way","81","clegg","201105","115"
"changes","81","clegg","201105","115"
"still","80","clegg","201105","115"
"second","78","clegg","201105","115"
"support","77","clegg","201105","115"
"electoral","77","clegg","201105","115"
"commons","76","clegg","201105","115"
"policy","72","clegg","201105","115"
"care","71","clegg","201105","115"
"well","70","clegg","201105","115"
"democrat","70","clegg","201105","115"
"competition","70","clegg","201105","115"
"re","69","clegg","201105","115"
"told","68","clegg","201105","115"
"cameron","797","cameron","201106","191"
"said","761","cameron","201106","191"
"government","568","cameron","201106","191"
"would","554","cameron","201106","191"
"people","421","cameron","201106","191"
"minister","379","cameron","201106","191"
"one","358","cameron","201106","191"
"public","349","cameron","201106","191"
"nhs","342","cameron","201106","191"
"prime","315","cameron","201106","191"
"labour","286","cameron","201106","191"
"david","281","cameron","201106","191"
"also","262","cameron","201106","191"
"year","260","cameron","201106","191"
"party","237","cameron","201106","191"
"clarke","215","cameron","201106","191"
"last","212","cameron","201106","191"
"health","211","cameron","201106","191"
"time","210","cameron","201106","191"
"could","206","cameron","201106","191"
"coalition","201","cameron","201106","191"
"secretary","192","cameron","201106","191"
"policy","191","cameron","201106","191"
"make","187","cameron","201106","191"
"new","186","cameron","201106","191"
"bill","179","cameron","201106","191"
"many","176","cameron","201106","191"
"says","176","cameron","201106","191"
"two","174","cameron","201106","191"
"right","173","cameron","201106","191"
"care","172","cameron","201106","191"
"get","172","cameron","201106","191"
"aid","169","cameron","201106","191"
"britain","169","cameron","201106","191"
"like","160","cameron","201106","191"
"political","160","cameron","201106","191"
"plans","159","cameron","201106","191"
"say","158","cameron","201106","191"
"work","157","cameron","201106","191"
"may","157","cameron","201106","191"
"uk","156","cameron","201106","191"
"justice","155","cameron","201106","191"
"even","155","cameron","201106","191"
"think","155","cameron","201106","191"
"much","154","cameron","201106","191"
"years","151","cameron","201106","191"
"week","151","cameron","201106","191"
"children","148","cameron","201106","191"
"legal","148","cameron","201106","191"
"support","140","cameron","201106","191"
"need","139","cameron","201106","191"
"going","138","cameron","201106","191"
"back","138","cameron","201106","191"
"cuts","137","cameron","201106","191"
"sector","137","cameron","201106","191"
"made","137","cameron","201106","191"
"change","134","cameron","201106","191"
"tory","133","cameron","201106","191"
"miliband","132","cameron","201106","191"
"way","132","cameron","201106","191"
"told","131","cameron","201106","191"
"us","127","cameron","201106","191"
"eu","127","cameron","201106","191"
"money","126","cameron","201106","191"
"conservative","124","cameron","201106","191"
"take","123","cameron","201106","191"
"still","123","cameron","201106","191"
"well","120","cameron","201106","191"
"reform","119","cameron","201106","191"
"go","119","cameron","201106","191"
"want","118","cameron","201106","191"
"service","118","cameron","201106","191"
"see","118","cameron","201106","191"
"british","116","cameron","201106","191"
"pensions","114","cameron","201106","191"
"long","114","cameron","201106","191"
"reforms","111","cameron","201106","191"
"street","111","cameron","201106","191"
"liberal","110","cameron","201106","191"
"services","110","cameron","201106","191"
"big","110","cameron","201106","191"
"private","108","cameron","201106","191"
"shale","107","cameron","201106","191"
"next","107","cameron","201106","191"
"changes","107","cameron","201106","191"
"first","105","cameron","201106","191"
"report","105","cameron","201106","191"
"social","105","cameron","201106","191"
"day","104","cameron","201106","191"
"country","103","cameron","201106","191"
"clegg","103","cameron","201106","191"
"european","102","cameron","201106","191"
"world","102","cameron","201106","191"
"news","101","cameron","201106","191"
"prison","99","cameron","201106","191"
"re","98","cameron","201106","191"
"budget","98","cameron","201106","191"
"got","98","cameron","201106","191"
"blair","96","cameron","201106","191"
"government","173","clegg","201106","45"
"would","170","clegg","201106","45"
"clegg","165","clegg","201106","45"
"nhs","162","clegg","201106","45"
"said","148","clegg","201106","45"
"cameron","140","clegg","201106","45"
"lib","94","clegg","201106","45"
"minister","94","clegg","201106","45"
"health","94","clegg","201106","45"
"people","90","clegg","201106","45"
"one","90","clegg","201106","45"
"party","80","clegg","201106","45"
"prime","76","clegg","201106","45"
"liberal","70","clegg","201106","45"
"coalition","70","clegg","201106","45"
"labour","70","clegg","201106","45"
"public","70","clegg","201106","45"
"nick","65","clegg","201106","45"
"new","64","clegg","201106","45"
"david","63","clegg","201106","45"
"also","62","clegg","201106","45"
"care","57","clegg","201106","45"
"competition","56","clegg","201106","45"
"could","55","clegg","201106","45"
"lansley","53","clegg","201106","45"
"time","52","clegg","201106","45"
"shares","51","clegg","201106","45"
"bill","51","clegg","201106","45"
"secretary","50","clegg","201106","45"
"even","50","clegg","201106","45"
"house","50","clegg","201106","45"
"think","49","clegg","201106","45"
"last","48","clegg","201106","45"
"may","48","clegg","201106","45"
"changes","48","clegg","201106","45"
"say","47","clegg","201106","45"
"lords","47","clegg","201106","45"
"dems","47","clegg","201106","45"
"dem","47","clegg","201106","45"
"two","46","clegg","201106","45"
"much","45","clegg","201106","45"
"right","45","clegg","201106","45"
"reforms","45","clegg","201106","45"
"reform","44","clegg","201106","45"
"future","43","clegg","201106","45"
"made","43","clegg","201106","45"
"make","42","clegg","201106","45"
"policy","42","clegg","201106","45"
"get","42","clegg","201106","45"
"week","41","clegg","201106","45"
"like","40","clegg","201106","45"
"political","40","clegg","201106","45"
"need","39","clegg","201106","45"
"tory","39","clegg","201106","45"
"report","39","clegg","201106","45"
"change","38","clegg","201106","45"
"social","37","clegg","201106","45"
"still","37","clegg","201106","45"
"first","37","clegg","201106","45"
"want","36","clegg","201106","45"
"back","36","clegg","201106","45"
"service","35","clegg","201106","45"
"year","35","clegg","201106","45"
"patients","35","clegg","201106","45"
"plans","34","clegg","201106","45"
"commissioning","34","clegg","201106","45"
"state","34","clegg","201106","45"
"many","33","clegg","201106","45"
"well","33","clegg","201106","45"
"local","33","clegg","201106","45"
"next","32","clegg","201106","45"
"way","32","clegg","201106","45"
"british","32","clegg","201106","45"
"groups","32","clegg","201106","45"
"tories","32","clegg","201106","45"
"see","31","clegg","201106","45"
"ministers","31","clegg","201106","45"
"told","31","clegg","201106","45"
"mps","31","clegg","201106","45"
"clear","31","clegg","201106","45"
"going","30","clegg","201106","45"
"q","30","clegg","201106","45"
"deputy","30","clegg","201106","45"
"ve","29","clegg","201106","45"
"take","29","clegg","201106","45"
"democrats","29","clegg","201106","45"
"point","28","clegg","201106","45"
"mr","28","clegg","201106","45"
"uk","27","clegg","201106","45"
"conservative","27","clegg","201106","45"
"go","27","clegg","201106","45"
"seen","27","clegg","201106","45"
"must","27","clegg","201106","45"
"us","26","clegg","201106","45"
"work","26","clegg","201106","45"
"elected","26","clegg","201106","45"
"business","26","clegg","201106","45"
"done","26","clegg","201106","45"
"services","26","clegg","201106","45"
"climate","26","clegg","201106","45"
"cameron","1252","cameron","201107","235"
"said","1085","cameron","201107","235"
"news","1040","cameron","201107","235"
"minister","703","cameron","201107","235"
"prime","689","cameron","201107","235"
"would","649","cameron","201107","235"
"hacking","624","cameron","201107","235"
"police","615","cameron","201107","235"
"coulson","603","cameron","201107","235"
"phone","560","cameron","201107","235"
"murdoch","557","cameron","201107","235"
"one","491","cameron","201107","235"
"world","484","cameron","201107","235"
"media","471","cameron","201107","235"
"david","446","cameron","201107","235"
"public","427","cameron","201107","235"
"government","423","cameron","201107","235"
"international","408","cameron","201107","235"
"people","397","cameron","201107","235"
"also","370","cameron","201107","235"
"10","360","cameron","201107","235"
"inquiry","346","cameron","201107","235"
"labour","323","cameron","201107","235"
"miliband","322","cameron","201107","235"
"press","317","cameron","201107","235"
"could","314","cameron","201107","235"
"time","294","cameron","201107","235"
"last","294","cameron","201107","235"
"new","275","cameron","201107","235"
"may","275","cameron","201107","235"
"brooks","273","cameron","201107","235"
"former","270","cameron","201107","235"
"party","258","cameron","201107","235"
"andy","243","cameron","201107","235"
"met","233","cameron","201107","235"
"scandal","232","cameron","201107","235"
"week","224","cameron","201107","235"
"made","223","cameron","201107","235"
"two","216","cameron","201107","235"
"whether","216","cameron","201107","235"
"ed","215","cameron","201107","235"
"street","215","cameron","201107","235"
"told","213","cameron","201107","235"
"year","212","cameron","201107","235"
"general","206","cameron","201107","235"
"right","205","cameron","201107","235"
"guardian","205","cameron","201107","235"
"get","204","cameron","201107","235"
"work","203","cameron","201107","235"
"us","201","cameron","201107","235"
"british","201","cameron","201107","235"
"committee","201","cameron","201107","235"
"think","201","cameron","201107","235"
"senior","201","cameron","201107","235"
